id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
36190,0,2011/3/6,Rodri,499,DWE,34.5898078,-10.46820267,none,5,Lake Nyasa,Boma,Iringa,11,5,Ludewa,Manda,300,TRUE,GeoData Consultants Ltd,Private operator,Nsungu,FALSE,2007,gravity,gravity,gravity,private operator,commercial,pay when scheme fails,on failure,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0
35991,0,2012/10/30,Tlc,0,TLC,32.08761147,-5.14876981,Mifugoni,0,Lake Tanganyika,Mifugoni,Tabora,14,4,Urambo,Imalamakoye,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,0
34959,0,2012/10/27,Government Of Tanzania,0,Government,33.87802567,-4.29113835,Stendi,0,Internal,Stendi,Tabora,14,2,Igunga,Igunga,0,FALSE,GeoData Consultants Ltd,Water authority,,FALSE,0,gravity,gravity,gravity,private operator,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,dam,dam,surface,other,other,0
34437,2400,2011/3/27,Livin,1726,LIVI,35.04160822,-8.68162884,none,0,Rufiji,M,Iringa,11,2,Mufindi,Mtambula,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2000,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,0
32358,200,2011/3/27,Dhv,273,DWE,36.89504761,-7.85066457,Mkwajuni,0,Rufiji,Ddc,Morogoro,5,3,Kilombero,Mang'ula,300,TRUE,GeoData Consultants Ltd,WUA,Mwaya Mn,TRUE,1998,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
46332,2000,2013/11/3,Oxfam,1436,DWE,36.69054976,-3.35434536,Lobora,0,Pangani,Lobora,Arusha,2,2,Arusha Rural,Moivo,200,TRUE,GeoData Consultants Ltd,VWC,Nabaiye pipe line,TRUE,1999,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,1
32938,0,2011/3/13,Government Of Tanzania,0,GOVER,35.63631133,-6.92596694,Bombani,0,Rufiji,Mwenge,Dodoma,1,4,Chamwino,Nghambaku,0,TRUE,GeoData Consultants Ltd,VWC,Ndog,TRUE,0,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
55841,9000,2013/4/3,District Council,469,District Council,38.10499725,-4.49381028,Mferejini,0,Pangani,Mabambara,Kilimanjaro,3,3,Same,Ndungu,250,TRUE,GeoData Consultants Ltd,Water authority,,,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
35101,0,2011/8/7,Tasaf,1162,DWE,33.03384957,-1.81175487,School,0,Lake Victoria,Shuleni,Mwanza,19,1,Ukerewe,Bwisya,630,FALSE,GeoData Consultants Ltd,,,TRUE,2011,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,other,other,0
36919,2000,2011/3/15,Shipo,1760,Shipo,34.80468867,-8.99063015,Nyambogo Primary School,0,Rufiji,Mtamba,Iringa,11,4,Njombe,Mtwango,150,TRUE,GeoData Consultants Ltd,Water Board,,FALSE,2007,other - rope pump,rope pump,rope pump,water board,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,0
55132,0,2013/3/2,Government Of Tanzania,1683,District council,37.59066585,-3.22619513,Kwa Ruwaiya,0,Pangani,Tokora,Kilimanjaro,3,1,Rombo,Shimbi,1,TRUE,GeoData Consultants Ltd,Company,New keni water supply,TRUE,1980,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,1
46394,0,2011/4/10,,0,,34.0229934,-8.86028081,Kwa Mzee Mkwembe,0,Rufiji,Kajima,Mbeya,12,7,Mbarali,Chimala,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,1
34327,1000,2011/2/27,Twe,2130,TWE,34.4409997,-9.58444911,none,0,Lake Nyasa,Kibaoni,Iringa,11,4,Njombe,Matola,5,TRUE,GeoData Consultants Ltd,VWC,Songwi,FALSE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
27633,0,2013/2/25,Government Of Tanzania,1242,DWE,37.42206452,-3.3189971,Kwa Msechu,0,Pangani,Kitereni,Kilimanjaro,3,4,Moshi Rural,Kimochi,40,TRUE,GeoData Consultants Ltd,VWC,Komaka mandaka,TRUE,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
36821,0,2011/3/19,Lvia,0,Commu,36.81442013,-6.10933794,Ndebezi,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Pandambili,0,TRUE,GeoData Consultants Ltd,VWC,Maja,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
42853,3600,2013/2/17,Roman Cathoric-same,923,District Council,37.66796677,-3.82760897,Kwa Varisingi,0,Pangani,Kwa Varisingi,Kilimanjaro,3,2,Mwanga,Kwakoa,100,TRUE,GeoData Consultants Ltd,VWC,Nguluwater Supply,FALSE,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,1
34942,60,2013/1/17,Jica,220,Kokeni,38.80327556,-9.95209392,Bombani,0,Ruvuma / Southern Coast,Majengo,Lindi,80,53,Ruangwa,Narungombe,298,TRUE,GeoData Consultants Ltd,Water Board,Machang'anja,TRUE,2007,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
69101,0,2013/1/17,,1626,,35.04099551,-4.64738099,Kila Mpevu,0,Internal,Motomoto,Singida,13,2,Singida Rural,Maghojea,1,TRUE,GeoData Consultants Ltd,VWC,M,,1990,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,1
73465,0,2013/2/4,Dwsp,0,DWE,0,-2.00E-08,Isangijo,0,Lake Victoria,Mwaumisheni,Shinyanga,17,1,Bariadi,Lugulu,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,1
63876,500,2011/3/28,Wananchi,1385,wananchi,34.644424,-8.82580484,Railway Station,0,Rufiji,Tambukareli,Iringa,11,4,Njombe,Wanging'ombe,117,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1987,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
33393,0,2013/1/4,Government Of Tanzania,1534,DWE,36.65592387,-3.3314206,Shule Ya Msingi,0,Pangani,Tarakwa,Arusha,2,2,Arusha Rural,Murieti,150,TRUE,GeoData Consultants Ltd,VWC,Saitero olosaita pipe line,TRUE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
33169,0,2013/2/14,World Vision,0,World Vision,33.2773436,-4.20136566,Kachibijo A,0,Internal,Kachibijo,Tabora,14,1,Nzega,Miguwa,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other,0
33268,0,2011/2/25,,-25,,39.63659287,-7.9450876,Mlongo Primary School,0,Rufiji,Mzambarauni,Pwani,60,63,Mafia,Mibulani,440,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,0
30793,0,2011/3/6,Government Of Tanzania,397,DWE,38.38964011,-4.5032708,Kwa Mzee Shehe,0,Pangani,Mshwamba,Tanga,4,1,Lushoto,Lunguza,1,TRUE,GeoData Consultants Ltd,VWC,Mlinga streem,TRUE,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
42737,0,2011/4/18,World Bank,0,MA,37.21780891,-6.52011957,Kwa Kikala,0,Wami / Ruvu,Msowero C,Morogoro,5,1,Kilosa,Msowero,123,TRUE,GeoData Consultants Ltd,VWC,Ms,TRUE,1984,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,1
37055,0,2013/1/16,Government Of Tanzania,461,District Water Department,38.76622249,-10.26966464,Kwa Mtaka,0,Ruvuma / Southern Coast,Ccm A,Lindi,8,3,Nachingwea,Marambo,60,TRUE,GeoData Consultants Ltd,VWC,Ikungu,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,salty,salty,dry,dry,other,other,unknown,communal standpipe multiple,communal standpipe,0
51652,500,2011/3/26,Unicef,1493,DWE,34.69035815,-8.92177489,Kwa Chatira Efriad,0,Rufiji,Talamaganga,Iringa,11,4,Njombe,Ilembula,54,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
59506,0,2012/11/1,Tgts,0,TGTS,34.41206625,-3.16369728,Sasaka B Primary Tank,0,Internal,Bulyandulu,Shinyanga,17,6,Meatu,Sakasaka,0,TRUE,GeoData Consultants Ltd,Parastatal,None,TRUE,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
34744,500,2011/9/4,Unicef,1608,DWE,34.55793763,-9.00556851,Kwa Emmanuel Ngilangwa,0,Rufiji,Kitovuni,Iringa,11,4,Njombe,Usuka,45,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1984,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0
35829,0,2013/3/6,Dmdd,1524,Dmdd,35.29859636,-4.4135594,Uo,0,Internal,Masonyega,Manyara,21,2,Hanang,Gendabi,195,TRUE,GeoData Consultants Ltd,VWC,Kijiji,TRUE,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
27184,200,2011/3/10,Dhv,300,DWE,36.63036296,-8.41046247,Shuleni,0,Rufiji,Igumbiro Kati,Morogoro,5,4,Ulanga,Lupiro,800,TRUE,GeoData Consultants Ltd,,,TRUE,1992,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,1
36850,0,2011/4/14,Unicef,0,UNICEF,33.43381594,-9.09421861,Isangati Primary School,0,Lake Rukwa,Isongole,Mbeya,12,2,Mbeya Rural,Santilya,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
27387,100,2013/2/26,,1566,,34.85759993,-4.56752503,Sambiga,0,Internal,Maliasili,Singida,13,2,Singida Rural,Mtinko,1,TRUE,GeoData Consultants Ltd,VWC,K,,2000,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,1
37057,0,2011/4/11,,0,,34.01708706,-8.75043433,Mashine,0,Rufiji,Madungulu,Mbeya,12,7,Mbarali,Chimala,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,fluoride,fluoride,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,0
60980,600,2013/1/28,Isf,810,DWE,29.74092978,-4.89276657,Kwa Anton Kalivuba,0,Lake Tanganyika,Miembeni,Kigoma,16,3,Kigoma Rural,Simbo,165,TRUE,GeoData Consultants Ltd,WUG,Mkongoro Two,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
63993,0,2013/3/3,Tassaf,1019,TASSAF,35.15284153,-11.13519696,Kwa Mzee Pwagu,0,Ruvuma / Southern Coast,Mkomambinda,Ruvuma,10,3,Mbinga,Mpepai,40,FALSE,GeoData Consultants Ltd,VWC,TASSAF,TRUE,2007,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,1
35626,0,2011/3/21,Selous G,298,Selous G,36.8640721,-7.93551733,Kwamligo,0,Rufiji,Namisatu,Morogoro,5,3,Kilombero,Kiberege,250,TRUE,GeoData Consultants Ltd,,,TRUE,2009,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0
34519,0,2012/10/17,Government Of Tanzania,0,Government,33.78233386,-3.06004226,Kwa Joseph Sita,0,Lake Victoria,Mwankali,Shinyanga,17,2,Maswa,Buchambi,0,TRUE,GeoData Consultants Ltd,Water authority,Maswa Water  supply program,FALSE,0,gravity,gravity,gravity,private operator,commercial,pay monthly,monthly,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe,0
33185,0,2011/3/17,Tardo,1757,Tardo,38.28715388,-4.6613869,Lukozi Primary School,93,Pangani,Lukozi,Tanga,4,1,Lushoto,Malindi,1,TRUE,GeoData Consultants Ltd,VWC,Mlomboza forest,TRUE,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
36497,500,2013/3/25,Government Of Tanzania,1819,DWE,36.62685871,-3.21111244,Olubomba,0,Internal,Olubomba,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Olkokola pipe line,TRUE,2004,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
35678,1000,2011/12/3,Rc,2123,ACRA,34.49933372,-9.40678069,Kwa Mawasko,0,Lake Nyasa,Tove,Iringa,11,4,Njombe,Igosi,50,TRUE,GeoData Consultants Ltd,VWC,Tove-mtwango,TRUE,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
36638,0,2011/7/26,Wananchi,0,Wananchi,33.86598315,-9.46548497,Kwa Danieli Mbile,0,Lake Nyasa,Juu,Mbeya,12,3,Kyela,Ikama,0,TRUE,GeoData Consultants Ltd,Water authority,Kanga water supplied scheme,TRUE,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
26692,0,2011/4/13,,0,,33.85398724,-8.83296474,Kwa Mwl Mkambako,0,Rufiji,Juhudi,Mbeya,12,7,Mbarali,Igurusi,0,TRUE,GeoData Consultants Ltd,WUA,,TRUE,0,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
50569,0,2011/3/9,Government Of Tanzania,314,RWE,38.55344257,-4.94684207,Kwamakamba,0,Pangani,Stand,Tanga,4,2,Korogwe,Magoma,400,TRUE,GeoData Consultants Ltd,VWC,Kwamazandu water sup,FALSE,1978,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
57465,0,2013/1/16,Wamisionari Wa Kikatoriki,861,Wamisionari wa Kikatoriki,34.9706053,-5.87671044,Kanisani,0,Internal,Msakile,Singida,13,3,Manyoni,Sasajila,650,TRUE,GeoData Consultants Ltd,,,FALSE,1992,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
35220,0,2011/2/19,Sao H,1864,Sao,35.20912038,-8.41280448,none,0,Rufiji,I,Iringa,11,2,Mufindi,Mafinga,0,FALSE,GeoData Consultants Ltd,Company,Sao,TRUE,0,gravity,gravity,gravity,company,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
51768,0,2013/1/18,Jica,1506,GOVERNMENT,34.71135655,-4.87709299,Ccm,0,Internal,Isenge,Singida,13,4,Singida Urban,Mwankoko,22,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1996,windmill,wind-powered,wind-powered,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,1
34349,0,2013/2/22,World Bank,986,Government,35.09056563,-10.78317726,Kwa Mzee Chido,0,Ruvuma / Southern Coast,Mkurusi,Ruvuma,10,3,Mbinga,Kigonsera,1,,GeoData Consultants Ltd,VWC,Government,TRUE,2012,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,0
53987,0,2011/4/9,,0,,34.13786741,-8.79784698,Kwa Mzee Shomali,0,Rufiji,Mbuyuni,Mbeya,12,7,Mbarali,Mapogoro,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,1
35862,0,2013/1/21,Pmo,0,DWE,0,-2.00E-08,Jamii,0,Lake Victoria,Mwitira,Shinyanga,17,1,Bariadi,Mwamapalala,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,coloured,colored,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
35677,0,2012/10/31,Rwssp,0,WEDECO,34.34451462,-3.0968039,Luhilili,0,Lake Victoria,Mwabasabi,Shinyanga,17,6,Meatu,Lingeka,0,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
36314,0,2013/1/31,Norad,1859,Norad,31.51372153,-8.01584102,Shule Ya Msingi Ya Matanga,0,Lake Tanganyika,Kaloleni,Rukwa,15,4,Sumbawanga Urban,Matanga,1,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa matan,TRUE,1983,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,0
64291,12000,2011/7/16,Government Of Tanzania,1115,DWE,31.24124975,-6.36670293,Kwa Charles Lyoba,0,Lake Rukwa,Mapinduzi,Rukwa,15,1,Mpanda,Nsimbo,80,TRUE,GeoData Consultants Ltd,VWC,Msaginya,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
71341,0,2011/7/30,,0,,33.6509979,-9.35448556,Kwa Daniel,0,Lake Nyasa,Itula A,Mbeya,12,4,Rungwe,Ilima,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
35054,0,2012/11/29,Serikali,1488,Serikali,34.60856915,-1.43678632,Kwa Kichogo Nyaisari,0,Lake Victoria,Nyamemange,Mara,20,1,Tarime,Nyarokoba,1000,TRUE,GeoData Consultants Ltd,,,TRUE,2009,afridev,afridev,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,0
24372,0,2013/2/28,,1588,,34.91496457,-4.54627861,Husein Juma,0,Internal,Mlegea,Singida,13,2,Singida Rural,Makuro,1,TRUE,GeoData Consultants Ltd,VWC,,,1990,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,1
36569,0,2011/3/28,Government Of Tanzania,0,Government,33.44214096,-8.54529993,Mwakipesile,0,Lake Rukwa,Ihawa,Mbeya,12,1,Chunya,Mbugani,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0
34747,30,2011/8/4,Government Of Tanzania,107,DWE,39.03622651,-5.00215509,Kwa Mama Ndadu,0,Pangani,Ukereni,Tanga,4,4,Tanga,Mabokweni,150,TRUE,GeoData Consultants Ltd,VWC,TASAF,TRUE,2009,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,0
33790,0,2012/10/4,Lgcdg,0,LGCDG,33.82728418,-3.62092029,Ukaguzi,0,Internal,Mwaseri B,Shinyanga,17,8,Kishapu,Kishapu,0,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,0
52277,100,2013/1/30,Dwsp,1336,DWE,34.09365975,-3.02386933,Mamamlezi,0,Lake Victoria,Mwanjula,Shinyanga,17,1,Bariadi,Nkoma,500,TRUE,GeoData Consultants Ltd,WUG,,FALSE,1998,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,1
35604,1000,2011/3/6,Kkkt,1742,Commu,34.32327385,-9.47123921,none,0,Lake Nyasa,Kipipule,Iringa,11,3,Makete,Ipepo,0,TRUE,GeoData Consultants Ltd,VWC,Maliwa,FALSE,1996,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
52327,0,2011/7/30,,0,,33.66391399,-9.33951036,Kwa Mzee Mwakakobe,0,Lake Nyasa,Kayuki,Mbeya,12,4,Rungwe,Ilima,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
